timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C
2025-07-05 16:38:25,0,15,6141,2.00,37
2025-07-05 16:38:26,0,15,6141,1.99,37
2025-07-05 16:38:27,0,15,6141,1.99,37
2025-07-05 16:38:28,0,15,6141,2.00,37
2025-07-05 16:38:29,0,15,6141,2.00,37
2025-07-05 16:38:30,0,15,6141,1.98,37
2025-07-05 16:38:31,0,15,6141,1.99,37
2025-07-05 16:38:32,0,15,6141,2.00,37
2025-07-05 16:38:33,0,15,6141,2.00,37
2025-07-05 16:38:34,0,15,6141,2.01,37
2025-07-05 16:38:35,0,15,6141,2.01,37
2025-07-05 16:38:36,0,15,6141,2.02,37
2025-07-05 16:38:37,0,15,6141,2.03,37
2025-07-05 16:38:38,0,15,6141,2.02,37
2025-07-05 16:38:39,0,15,6141,1.99,37
2025-07-05 16:38:40,0,15,6141,2.00,37
2025-07-05 16:38:41,0,15,6141,2.01,37
2025-07-05 16:38:43,0,15,6141,1.99,37
2025-07-05 16:38:44,0,15,6141,1.98,37
2025-07-05 16:38:45,0,15,6141,1.99,37
2025-07-05 16:38:46,0,15,6141,1.99,37
2025-07-05 16:38:47,0,15,6141,1.99,37
2025-07-05 16:38:48,0,15,6141,2.01,37
2025-07-05 16:38:49,0,15,6141,2.03,37
2025-07-05 16:38:50,0,15,6141,2.03,37
2025-07-05 16:38:51,0,15,6141,2.04,37
2025-07-05 16:38:52,0,15,6141,2.04,37
2025-07-05 16:38:53,0,15,6141,2.03,37
2025-07-05 16:38:54,0,15,6141,2.03,37
2025-07-05 16:38:55,0,15,6141,2.03,37
2025-07-05 16:38:56,0,15,6141,2.02,37
2025-07-05 16:38:57,0,15,6141,2.02,37
2025-07-05 16:38:58,0,15,6141,2.02,37
2025-07-05 16:38:59,0,15,6141,2.04,37
2025-07-05 16:39:00,0,15,6141,2.06,37
2025-07-05 16:39:01,0,15,6141,2.05,37
2025-07-05 16:39:02,0,15,6141,2.04,37
2025-07-05 16:39:03,0,15,6141,2.04,37
2025-07-05 16:39:04,0,15,6141,2.03,37
2025-07-05 16:39:05,0,15,6141,2.02,37
2025-07-05 16:39:06,0,15,6141,2.02,37
2025-07-05 16:39:07,0,15,6141,2.02,37
2025-07-05 16:39:08,0,15,6141,2.02,37
2025-07-05 16:39:09,0,15,6141,2.04,37
2025-07-05 16:39:10,0,15,6141,2.02,37
2025-07-05 16:39:11,0,15,6141,2.06,37
2025-07-05 16:39:12,0,15,6141,2.06,37
2025-07-05 16:39:13,0,15,6141,2.07,37
2025-07-05 16:39:14,0,15,6141,2.06,37
2025-07-05 16:39:15,0,15,6141,2.03,37
2025-07-05 16:39:16,0,15,6141,2.03,37
2025-07-05 16:39:17,0,15,6141,2.05,37
2025-07-05 16:39:18,0,15,6141,2.06,37
2025-07-05 16:39:19,0,15,6141,2.06,37
2025-07-05 16:39:20,0,15,6141,2.05,37
2025-07-05 16:39:21,0,15,6141,2.05,37
2025-07-05 16:39:22,0,15,6141,2.05,37
2025-07-05 16:39:23,0,15,6141,2.07,37
2025-07-05 16:39:24,0,15,6141,2.08,38
2025-07-05 16:39:26,0,15,6141,2.06,38
2025-07-05 16:39:27,0,15,6141,2.00,38
2025-07-05 16:39:28,0,15,6141,1.99,38
2025-07-05 16:39:29,0,15,6141,2.04,38
2025-07-05 16:39:30,0,15,6141,2.08,39
2025-07-05 16:39:31,0,15,6141,2.07,39
2025-07-05 16:39:32,0,15,6141,2.02,39
2025-07-05 16:39:33,0,15,6141,1.96,39
2025-07-05 16:39:34,0,15,6141,1.91,39
2025-07-05 16:39:35,0,15,6141,1.89,39
2025-07-05 16:39:36,0,15,6141,1.90,39
2025-07-05 16:39:37,0,15,6141,1.91,39
2025-07-05 16:39:38,0,15,6141,1.90,39
2025-07-05 16:39:39,0,15,6141,1.93,39
2025-07-05 16:39:40,0,15,6141,1.96,39
2025-07-05 16:39:41,0,15,6141,1.96,40
2025-07-05 16:39:42,0,15,6141,1.94,40
2025-07-05 16:39:43,0,15,6141,1.95,40
2025-07-05 16:39:44,0,15,6141,1.97,40
2025-07-05 16:39:45,0,15,6141,1.94,40
2025-07-05 16:39:46,0,15,6141,1.93,40
2025-07-05 16:39:47,0,15,6141,1.94,40
2025-07-05 16:39:48,0,15,6141,1.93,40
2025-07-05 16:39:49,0,15,6141,1.92,40
2025-07-05 16:39:50,0,15,6141,1.91,40
2025-07-05 16:39:51,0,15,6141,1.92,40
2025-07-05 16:39:52,0,15,6141,1.93,40
2025-07-05 16:39:53,0,15,6141,1.92,40
2025-07-05 16:39:54,0,15,6141,1.92,40
2025-07-05 16:39:55,0,15,6141,1.94,40
2025-07-05 16:39:56,0,15,6141,1.98,40
2025-07-05 16:39:57,0,15,6141,2.01,41
2025-07-05 16:39:58,0,15,6141,1.99,41
2025-07-05 16:39:59,0,15,6141,1.97,41
2025-07-05 16:40:00,0,15,6141,1.97,41
2025-07-05 16:40:01,0,15,6141,1.99,41
2025-07-05 16:40:03,0,15,6141,1.98,41
2025-07-05 16:40:04,0,15,6141,1.95,41
2025-07-05 16:40:05,0,15,6141,1.92,41
2025-07-05 16:40:06,0,15,6141,1.92,41
2025-07-05 16:40:07,0,15,6141,1.93,41
2025-07-05 16:40:08,0,15,6141,1.90,41
2025-07-05 16:40:09,0,15,6141,1.89,41
2025-07-05 16:40:10,0,15,6141,1.89,41
2025-07-05 16:40:11,0,15,6141,1.88,41
2025-07-05 16:40:12,0,15,6141,1.91,41
2025-07-05 16:40:13,0,15,6141,1.96,41
2025-07-05 16:40:14,0,15,6141,1.96,41
2025-07-05 16:40:15,0,15,6141,1.94,41
2025-07-05 16:40:16,0,15,6141,1.91,41
2025-07-05 16:40:17,0,15,6141,1.90,41
2025-07-05 16:40:18,0,15,6141,1.89,41
2025-07-05 16:40:19,0,15,6141,1.88,41
2025-07-05 16:40:20,0,15,6141,1.88,42
2025-07-05 16:40:21,0,15,6141,1.90,42
2025-07-05 16:40:22,0,15,6141,1.90,42
2025-07-05 16:40:23,0,15,6141,1.90,42
2025-07-05 16:40:24,0,15,6141,1.90,42
2025-07-05 16:40:25,0,15,6141,1.89,42
2025-07-05 16:40:26,0,15,6141,1.87,42
2025-07-05 16:40:27,0,15,6141,1.87,42
2025-07-05 16:40:28,0,15,6141,1.89,42
2025-07-05 16:40:29,0,15,6141,1.87,42
2025-07-05 16:40:30,0,15,6141,1.84,42
2025-07-05 16:40:31,0,15,6141,1.85,42
2025-07-05 16:40:32,0,15,6141,1.88,42
2025-07-05 16:40:33,0,15,6141,1.89,42
2025-07-05 16:40:34,0,15,6141,1.90,42
2025-07-05 16:40:35,0,15,6141,1.91,42
2025-07-05 16:40:36,0,15,6141,1.90,42
2025-07-05 16:40:37,0,15,6141,1.89,42
2025-07-05 16:40:38,0,15,6141,1.88,42
2025-07-05 16:40:39,0,15,6141,1.88,42
2025-07-05 16:40:41,0,15,6141,1.89,42
2025-07-05 16:40:42,0,15,6141,1.90,42
2025-07-05 16:40:43,0,15,6141,1.90,42
2025-07-05 16:40:44,0,15,6141,1.93,42
2025-07-05 16:40:45,0,15,6141,1.91,42
2025-07-05 16:40:46,0,15,6141,1.88,42
2025-07-05 16:40:47,0,15,6141,1.87,42
2025-07-05 16:40:48,0,15,6141,1.88,42
2025-07-05 16:40:49,0,15,6141,1.88,42
2025-07-05 16:40:50,0,15,6141,1.91,42
2025-07-05 16:40:51,0,15,6141,1.92,42
2025-07-05 16:40:52,0,15,6141,1.91,42
2025-07-05 16:40:53,0,15,6141,1.92,42
2025-07-05 16:40:54,0,15,6141,1.92,42
2025-07-05 16:40:55,0,15,6141,1.92,42
2025-07-05 16:40:56,0,15,6141,1.92,42
2025-07-05 16:40:57,0,15,6141,1.90,42
2025-07-05 16:40:58,0,15,6141,1.88,42
2025-07-05 16:40:59,0,15,6141,1.87,42
2025-07-05 16:41:00,0,15,6141,1.88,42
2025-07-05 16:41:01,0,15,6141,1.87,42
2025-07-05 16:41:02,0,15,6141,1.87,42
2025-07-05 16:41:03,0,15,6141,1.89,42
2025-07-05 16:41:04,0,15,6141,1.87,43
2025-07-05 16:41:05,0,15,6141,1.86,43
2025-07-05 16:41:06,0,15,6141,1.87,43
2025-07-05 16:41:07,0,15,6141,1.85,43
2025-07-05 16:41:08,0,15,6141,1.84,43
2025-07-05 16:41:09,0,15,6141,1.84,43
2025-07-05 16:41:10,0,15,6141,1.83,43
2025-07-05 16:41:11,0,15,6141,1.84,43
2025-07-05 16:41:12,0,15,6141,1.85,43
2025-07-05 16:41:13,0,15,6141,1.83,43
2025-07-05 16:41:14,0,15,6141,1.80,43
2025-07-05 16:41:15,0,15,6141,1.80,43
2025-07-05 16:41:16,0,15,6141,1.81,43
2025-07-05 16:41:17,0,15,6141,1.81,43
2025-07-05 16:41:18,0,15,6141,1.80,43
2025-07-05 16:41:20,0,15,6141,1.79,43
2025-07-05 16:41:21,0,15,6141,1.79,43
2025-07-05 16:41:22,0,15,6141,1.78,43
2025-07-05 16:41:23,0,15,6141,1.77,43
2025-07-05 16:41:24,0,15,6141,1.78,43
2025-07-05 16:41:25,0,15,6141,1.79,43
2025-07-05 16:41:26,0,15,6141,1.78,43
2025-07-05 16:41:27,0,15,6141,1.78,43
2025-07-05 16:41:28,0,15,6141,1.78,43
2025-07-05 16:41:29,0,15,6141,1.80,43
2025-07-05 16:41:30,0,15,6141,1.82,43
2025-07-05 16:41:31,0,15,6141,1.80,43
2025-07-05 16:41:32,0,15,6141,1.80,43
2025-07-05 16:41:33,0,15,6141,1.81,43
2025-07-05 16:41:34,0,15,6141,1.83,43
2025-07-05 16:41:35,0,15,6141,1.86,43
2025-07-05 16:41:36,0,15,6141,1.87,43
2025-07-05 16:41:37,0,15,6141,1.85,43
2025-07-05 16:41:38,0,15,6141,1.84,43
2025-07-05 16:41:39,0,15,6141,1.83,43
2025-07-05 16:41:40,0,15,6141,1.81,43
2025-07-05 16:41:41,0,15,6141,1.80,43
2025-07-05 16:41:42,0,15,6141,1.80,43
2025-07-05 16:41:43,0,15,6141,1.82,43
2025-07-05 16:41:44,0,15,6141,1.80,43
2025-07-05 16:41:45,0,15,6141,1.76,43
2025-07-05 16:41:46,0,15,6141,1.76,43
2025-07-05 16:41:47,0,15,6141,1.80,43
2025-07-05 16:41:48,0,15,6141,1.81,43
2025-07-05 16:41:49,0,15,6141,1.77,43
2025-07-05 16:41:50,0,15,6141,1.76,43
2025-07-05 16:41:51,0,15,6141,1.78,43
2025-07-05 16:41:52,0,15,6141,1.78,43
2025-07-05 16:41:53,0,15,6141,1.79,43
2025-07-05 16:41:54,0,15,6141,1.79,43
2025-07-05 16:41:55,0,15,6141,1.79,43
2025-07-05 16:41:56,0,15,6141,1.79,43
2025-07-05 16:41:58,0,15,6141,1.80,43
2025-07-05 16:41:59,0,15,6141,1.79,43
2025-07-05 16:42:00,0,15,6141,1.78,43
2025-07-05 16:42:01,0,15,6141,1.78,43
2025-07-05 16:42:02,0,15,6141,1.78,43
2025-07-05 16:42:03,0,15,6141,1.80,43
2025-07-05 16:42:04,0,15,6141,1.81,43
2025-07-05 16:42:05,0,15,6141,1.80,43
2025-07-05 16:42:06,0,15,6141,1.79,43
2025-07-05 16:42:07,0,15,6141,1.78,43
2025-07-05 16:42:08,0,15,6141,1.78,43
2025-07-05 16:42:09,0,15,6141,1.78,43
2025-07-05 16:42:10,0,15,6141,1.80,43
2025-07-05 16:42:11,0,15,6141,1.79,43
2025-07-05 16:42:12,0,15,6141,1.78,43
2025-07-05 16:42:13,0,15,6141,1.76,43
2025-07-05 16:42:14,0,15,6141,1.80,43
2025-07-05 16:42:15,0,15,6141,1.81,43
2025-07-05 16:42:16,0,15,6141,1.79,43
2025-07-05 16:42:17,0,15,6141,1.78,43
2025-07-05 16:42:18,0,15,6141,1.79,43
2025-07-05 16:42:19,0,15,6141,1.76,43
2025-07-05 16:42:20,0,15,6141,1.75,43
2025-07-05 16:42:21,0,15,6141,1.76,43
2025-07-05 16:42:22,0,15,6141,1.75,43
2025-07-05 16:42:23,0,15,6141,1.74,43
2025-07-05 16:42:24,0,15,6141,1.74,43
2025-07-05 16:42:25,0,15,6141,1.73,44
2025-07-05 16:42:26,0,15,6141,1.74,44
2025-07-05 16:42:27,0,15,6141,1.75,44
2025-07-05 16:42:28,0,15,6141,1.74,44
2025-07-05 16:42:29,0,15,6141,1.74,43
2025-07-05 16:42:30,0,15,6141,1.75,43
2025-07-05 16:42:31,0,15,6141,1.77,44
2025-07-05 16:42:32,0,15,6141,1.76,44
2025-07-05 16:42:33,0,15,6141,1.75,44
2025-07-05 16:42:34,0,15,6141,1.75,44
2025-07-05 16:42:36,0,15,6141,1.73,44
2025-07-05 16:42:37,0,15,6141,1.71,44
2025-07-05 16:42:38,0,15,6141,1.71,44
2025-07-05 16:42:39,0,15,6141,1.73,44
2025-07-05 16:42:40,0,15,6141,1.74,44
2025-07-05 16:42:41,0,15,6141,1.73,44
2025-07-05 16:42:42,0,15,6141,1.74,44
2025-07-05 16:42:43,0,15,6141,1.75,44
2025-07-05 16:42:44,0,15,6141,1.75,44
2025-07-05 16:42:45,0,15,6141,1.74,44
2025-07-05 16:42:46,0,15,6141,1.74,44
2025-07-05 16:42:47,0,15,6141,1.73,44
2025-07-05 16:42:48,0,15,6141,1.72,44
2025-07-05 16:42:49,0,15,6141,1.71,44
2025-07-05 16:42:50,0,15,6141,1.71,44
2025-07-05 16:42:51,0,15,6141,1.72,44
2025-07-05 16:42:52,0,15,6141,1.72,44
2025-07-05 16:42:53,0,15,6141,1.74,44
2025-07-05 16:42:54,0,15,6141,1.74,44
2025-07-05 16:42:55,0,15,6141,1.71,44
2025-07-05 16:42:56,0,15,6141,1.70,44
2025-07-05 16:42:57,0,15,6141,1.71,44
2025-07-05 16:42:58,0,15,6141,1.71,44
2025-07-05 16:42:59,0,15,6141,1.71,44
2025-07-05 16:43:00,0,15,6141,1.68,44
2025-07-05 16:43:01,0,15,6141,1.67,44
2025-07-05 16:43:02,0,15,6141,1.69,44
2025-07-05 16:43:03,0,15,6141,1.71,44
2025-07-05 16:43:04,0,15,6141,1.70,44
2025-07-05 16:43:05,0,15,6141,1.69,44
2025-07-05 16:43:06,0,15,6141,1.68,44
2025-07-05 16:43:07,0,15,6141,1.69,44
2025-07-05 16:43:08,0,15,6141,1.69,44
2025-07-05 16:43:09,0,15,6141,1.69,44
2025-07-05 16:43:10,0,15,6141,1.69,44
2025-07-05 16:43:11,0,15,6141,1.69,44
2025-07-05 16:43:13,0,15,6141,1.69,44
2025-07-05 16:43:14,0,15,6141,1.69,44
2025-07-05 16:43:15,0,15,6141,1.69,44
2025-07-05 16:43:16,0,15,6141,1.70,44
2025-07-05 16:43:17,0,15,6141,1.70,44
2025-07-05 16:43:18,0,15,6141,1.70,44
2025-07-05 16:43:19,0,15,6141,1.71,44
2025-07-05 16:43:20,0,15,6141,1.71,44
2025-07-05 16:43:21,0,15,6141,1.69,44
2025-07-05 16:43:22,0,15,6141,1.68,44
2025-07-05 16:43:23,0,15,6141,1.68,44
2025-07-05 16:43:24,0,15,6141,1.68,44
2025-07-05 16:43:25,0,15,6141,1.69,44
2025-07-05 16:43:26,0,15,6141,1.68,44
2025-07-05 16:43:27,0,15,6141,1.68,44
2025-07-05 16:43:28,0,15,6141,1.69,44
2025-07-05 16:43:29,0,15,6141,1.71,44
2025-07-05 16:43:30,0,15,6141,1.72,44
2025-07-05 16:43:31,0,15,6141,1.71,44
2025-07-05 16:43:32,0,15,6141,1.68,44
2025-07-05 16:43:33,0,15,6141,1.69,44
2025-07-05 16:43:34,0,15,6141,1.69,44
2025-07-05 16:43:35,0,15,6141,1.69,44
2025-07-05 16:43:36,0,15,6141,1.70,44
2025-07-05 16:43:37,0,15,6141,1.69,44
2025-07-05 16:43:38,0,15,6141,1.67,44
2025-07-05 16:43:39,0,15,6141,1.67,44
2025-07-05 16:43:40,0,15,6141,1.70,44
2025-07-05 16:43:41,0,15,6141,1.71,44
2025-07-05 16:43:42,0,15,6141,1.71,44
2025-07-05 16:43:43,0,15,6141,1.71,44
2025-07-05 16:43:44,0,15,6141,1.70,44
2025-07-05 16:43:45,0,15,6141,1.69,44
2025-07-05 16:43:46,0,15,6141,1.70,44
2025-07-05 16:43:47,0,15,6141,1.70,44
2025-07-05 16:43:48,0,15,6141,1.71,44
2025-07-05 16:43:49,0,15,6141,1.73,44
2025-07-05 16:43:50,0,15,6141,1.70,44
2025-07-05 16:43:51,0,15,6141,1.68,44
2025-07-05 16:43:53,0,15,6141,1.69,44
2025-07-05 16:43:54,0,15,6141,1.69,44
2025-07-05 16:43:55,0,15,6141,1.69,44
2025-07-05 16:43:56,0,15,6141,1.70,44
2025-07-05 16:43:57,0,15,6141,1.70,44
2025-07-05 16:43:58,0,15,6141,1.70,44
2025-07-05 16:43:59,0,15,6141,1.72,44
2025-07-05 16:44:00,0,15,6141,1.75,44
2025-07-05 16:44:01,0,15,6141,1.73,44
2025-07-05 16:44:02,0,15,6141,1.70,44
2025-07-05 16:44:03,0,15,6141,1.70,44
2025-07-05 16:44:04,0,15,6141,1.70,44
2025-07-05 16:44:05,0,15,6141,1.70,44
2025-07-05 16:44:06,0,15,6141,1.69,44
2025-07-05 16:44:07,0,15,6141,1.70,44
2025-07-05 16:44:08,0,15,6141,1.69,44
2025-07-05 16:44:09,0,15,6141,1.69,44
2025-07-05 16:44:10,0,15,6141,1.71,44
2025-07-05 16:44:11,0,15,6141,1.71,44
2025-07-05 16:44:12,0,15,6141,1.69,44
2025-07-05 16:44:13,0,15,6141,1.68,44
2025-07-05 16:44:14,0,15,6141,1.70,44
2025-07-05 16:44:15,0,15,6141,1.72,44
2025-07-05 16:44:16,0,15,6141,1.73,44
2025-07-05 16:44:17,0,15,6141,1.74,44
2025-07-05 16:44:18,0,15,6141,1.74,44
2025-07-05 16:44:19,0,15,6141,1.74,44
2025-07-05 16:44:20,0,15,6141,1.74,44
2025-07-05 16:44:21,0,15,6141,1.73,44
2025-07-05 16:44:22,0,15,6141,1.72,44
